Age,Income,Num_Transactions,Spending_Score,Target
66.0,0.5998839140964314,0.4081632653061224,0.8330717430706203,1
44.0,0.6296759602105558,0.6020408163265305,0.2735143368152964,0
59.0,0.8466164962071934,0.1326530612244897,0.5189306961784349,1
45.0,0.5453335468246503,0.7551020408163265,0.2992118642870792,0
33.0,0.4842283289634329,0.8265306122448979,0.9422356066458945,1
32.0,0.3449452594920241,0.1122448979591836,0.2597173257798622,0
64.0,0.7569901727278187,0.8775510204081631,0.4303613523643196,0
68.0,0.7608630386485999,0.1122448979591836,0.8741733480204784,1
61.0,0.1721273742569501,0.1224489795918367,0.8433253294192468,0
69.0,0.0375477853611672,0.2448979591836734,0.186399975645136,0
20.0,0.2798470868442647,0.4489795918367346,0.8039695796004296,0
54.0,0.586393931509317,0.183673469387755,0.4589389830661706,0
68.0,0.2724516141945039,0.5510204081632653,0.483762277437729,0
24.0,0.9244440886255828,0.4489795918367346,0.133690815670275,0
38.0,0.0154614414666853,0.0714285714285714,0.0807242140522756,0
26.0,0.7115065148209675,0.9387755102040816,0.729141052878992,1
56.0,0.7229649940956308,0.5306122448979591,0.4972770479530258,0
35.0,0.2709905329944159,0.5510204081632653,0.4375672337160683,0
21.0,0.7714608810519785,0.3163265306122448,0.7307125897889102,1
42.0,0.5611952845105378,0.510204081632653,0.7667772762148628,1
31.0,0.7612132978404019,0.4387755102040815,0.1591613971133185,0
67.0,0.1386826251426055,0.8265306122448979,0.6112306779733162,0
26.0,0.8565838720653283,0.7040816326530611,0.1355680494806573,0
43.0,0.2740628064767928,0.173469387755102,0.7526158969707547,0
19.0,0.1299561675639974,0.836734693877551,0.6580385788842661,0
37.0,0.2477633448752076,0.2142857142857142,0.9581975452489508,0
45.0,0.0426715769669555,0.3673469387755101,0.0690613081373654,0
64.0,0.7631947641254528,0.9693877551020408,0.0571381713617369,0
24.0,0.0905770269999799,0.5612244897959183,0.2826457974125971,0
61.0,0.3807817785161019,0.5918367346938775,0.2621302660803206,0
25.0,0.163410924083822,0.0204081632653061,0.2473788332123496,0
64.0,0.4139763424934451,0.2755102040816326,0.9077535596716372,1
52.0,0.7957788763685127,0.7448979591836734,0.2499505135832418,0
31.0,0.2870724336008646,0.346938775510204,0.2723913842394988,0
34.0,0.8789103936913316,0.6122448979591836,0.7606524471706134,1
53.0,0.0005704221123631,0.9387755102040816,0.450477858423628,0
67.0,0.8447351039769428,0.5408163265306122,0.7779935995245945,1
57.0,0.1318375597942477,0.6326530612244897,0.0654634620856605,0
21.0,0.5342053119308289,0.7959183673469387,0.4883722706231185,0
19.0,0.0078658207073234,0.9795918367346936,0.0336579764528633,0
23.0,0.1090206752997217,0.0612244897959183,0.0627459857607907,0
59.0,0.792376358505294,0.7653061224489796,0.9079367373252238,1
21.0,0.4648840141704862,0.4897959183673468,0.1394658246993699,0
46.0,0.882412985609351,0.9489795918367346,0.5332965187157412,1
35.0,0.975912175009507,0.8571428571428571,0.4117692025953028,0
43.0,0.064137461721674,0.3061224489795918,0.3479106577570838,0
61.0,0.3006724976482597,0.5816326530612245,0.9013216212989612,0
51.0,0.4207213337870024,0.6122448979591836,0.0218481199870186,0
27.0,0.6431058983647899,0.2346938775510204,0.6648845012520652,1
53.0,0.9193002822088344,0.1938775510204081,0.9649886596311434,1
31.0,0.5804995696815644,0.3673469387755101,0.5610902721367633,1
48.0,0.4935252086544043,0.0306122448979591,0.9383723947023966,1
65.0,0.4556071492904749,0.9285714285714284,0.052333333653824,0
32.0,0.3694333807017192,0.1938775510204081,0.419479750371449,0
25.0,0.6757400476352501,0.6020408163265305,0.2605797931282033,0
31.0,0.7847507155294918,0.2346938775510204,0.7320275143138651,1
40.0,0.4250445329543862,0.5,0.9829211578039958,1
57.0,0.0176930928887376,0.4897959183673468,0.2569460175595824,0
38.0,0.0185837519764625,0.510204081632653,0.6552533891919654,0
33.0,0.2057322418589756,0.9693877551020408,0.19841618701667,0
62.0,0.3221784120248985,0.3571428571428571,0.5662609478888497,0
35.0,0.473370294017573,0.9897959183673468,0.464694160341573,0
64.0,0.2008286131737486,0.6632653061224489,0.9736139085273248,0
41.0,0.5936693152933171,0.7959183673469387,0.6095299710059445,1
43.0,0.6553349478614174,0.336734693877551,0.3500773091602782,0
42.0,0.8218081380221365,0.3571428571428571,0.1142743166926997,0
62.0,0.8796309268858955,0.0510204081632653,0.1514872875138292,0
58.0,0.0981226107319416,0.3877551020408162,0.2256808559807566,0
46.0,0.0216059884314392,0.4183673469387755,0.2513733428374364,0
32.0,0.3977843604267158,0.5816326530612245,0.8520222932893342,0
62.0,0.0523087084442487,0.1122448979591836,0.5621466348753587,0
18.0,0.3435242079138563,0.0204081632653061,0.5242516961142906,0
42.0,0.0845825911174269,0.173469387755102,0.1149485256408456,0
24.0,0.0128294938254308,0.3979591836734693,0.8615618037198047,0
26.0,0.630626663731161,0.2040816326530612,0.7240075062588479,1
41.0,0.1917018593759381,0.1428571428571428,0.0677695039594337,0
18.0,0.930788783699938,0.9795918367346936,0.7090033314823535,1
61.0,0.797660268598763,1.0,0.5444325855721914,1
25.0,0.9784140263795208,0.2551020408163265,0.0818499193544217,0
41.0,0.2657366451173868,0.0714285714285714,0.4590529274744863,0
28.0,0.3622480635670396,0.9489795918367346,0.4854925719058691,0
68.0,0.9379841082400976,0.8775510204081631,0.1660392151449095,0
34.0,0.4204911634609611,0.4183673469387755,0.9472628745247628,1
25.0,0.8352580909873306,0.4387755102040815,0.8513805389705034,1
52.0,0.9658447250965714,0.1326530612244897,0.6701258746975862,1
52.0,0.1216800432319916,0.7857142857142856,0.4630545060668591,0
50.0,0.0017512959590096,0.010204081632653,0.4124402582985781,0
22.0,0.4290074655244881,0.3673469387755101,0.6520469189067324,1
59.0,0.6743390108680424,0.693877551020408,0.5463293941599359,1
56.0,0.0851329984188299,0.3775510204081632,0.0623652546037085,0
58.0,0.7078438044152673,0.4081632653061224,0.5133452838948813,1
45.0,0.6542941776914917,0.6224489795918366,0.8077361550838168,1
24.0,0.8455757260372676,0.6020408163265305,0.4599937291528402,0
26.0,0.7369253247403078,0.1326530612244897,0.05203152968303,0
25.0,0.0535896563456958,0.8979591836734693,0.7875771902306361,0
29.0,0.3612573304245141,0.846938775510204,0.2016877807284323,0
51.0,0.4389748413826232,0.010204081632653,0.2590402751062838,0
50.0,0.0589536256830054,0.7040816326530611,0.1649692478563678,0
65.0,0.8739267057622642,0.1632653061224489,0.3307538453173331,0
40.0,0.079528851349999,0.8979591836734693,0.7580012785696782,0
41.0,0.4180293417128675,0.2755102040816326,0.5202399682337719,1
54.0,0.5857934871805136,0.6632653061224489,0.2052111360410603,0
52.0,0.3048555931389228,0.346938775510204,0.879281676576811,0
61.0,0.8886676140343854,0.0408163265306122,0.8810363734082906,1
57.0,0.8674419070111883,0.6530612244897959,0.8720179357099018,1
39.0,0.1547545183435742,0.3979591836734693,0.2391826059886825,0
44.0,0.1923623481376218,0.7653061224489796,0.4519798596694396,0
52.0,0.2388767688089186,0.5612244897959183,0.9866198785752708,0
18.0,0.0001701258931609,0.3571428571428571,0.7732876876615308,0
52.0,0.2056621900206152,0.4489795918367346,0.0272010523769364,0
54.0,0.1693653303444549,0.2244897959183673,0.065301626467334,0
64.0,0.1401036767207733,0.4693877551020408,0.4646930486155203,0
31.0,0.8298640994335809,0.3061224489795918,0.910724128404989,1
20.0,0.8405820307027201,0.1020408163265306,0.5395881043679088,1
18.0,0.4327502351740288,0.0918367346938775,0.4986306562031289,0
22.0,0.5919080119288274,0.673469387755102,0.1056378596314327,0
43.0,0.7504153073274223,0.1326530612244897,0.657863235548479,1
31.0,0.2924864399655745,0.8061224489795917,0.8234618679774197,0
56.0,0.9371835158016932,0.7448979591836734,0.3810424744359781,0
44.0,0.3968036346896704,0.9387755102040816,0.7768930620646425,0
26.0,0.119028080779777,0.0918367346938775,0.9660726832674632,0
32.0,0.7333426735784481,0.7653061224489796,0.2040944627359016,0
32.0,0.7209434981886597,0.9489795918367346,0.5241903137869004,1
43.0,0.7151291956047475,0.0,0.2876049334180566,0
59.0,0.8706642915757661,0.0408163265306122,0.7941643717631232,1
30.0,0.1852771050577427,0.1938775510204081,0.5785445005453465,0
68.0,0.091307567600024,0.0714285714285714,0.6356285471100023,0
49.0,0.1905009707183315,0.4285714285714285,0.7992325464130176,0
56.0,0.6771811140243781,0.7653061224489796,0.3966188606190199,0
66.0,0.3398114604807558,0.0,0.9166037754084132,0
69.0,0.1119428376998979,0.5714285714285714,0.533905717468541,0
49.0,0.4553169345315534,0.6428571428571428,0.1582064631513974,0
21.0,0.183345675800092,0.846938775510204,0.6970474563702952,0
47.0,0.3642195224466105,0.2755102040816326,0.7945719814803914,0
54.0,0.9227128074775336,0.3673469387755101,0.3172780320977559,0
40.0,0.0396093108900586,0.4693877551020408,0.8585964326258069,0
56.0,0.112503252406781,0.7653061224489796,0.9076420483477674,0
62.0,0.6749594700078058,0.3673469387755101,0.2773544045667514,0
32.0,0.4112743430138302,0.4897959183673468,0.9851492478386512,1
60.0,0.5489762424193904,0.4387755102040815,0.1409344255635413,0
46.0,0.9274663250805596,0.5612244897959183,0.2023407536223958,0
53.0,0.9665752656966156,0.2755102040816326,0.1845202689730974,0
30.0,0.8312351139843484,0.7959183673469387,0.8954682448791097,1
49.0,0.2447711306366711,0.0510204081632653,0.6553715366548059,0
24.0,0.9682064727898644,0.6122448979591836,0.1523461712897246,0
68.0,0.8749174389047896,0.1938775510204081,0.4410457381296987,0
39.0,0.5680103276424554,0.7857142857142856,0.6163120095280294,1
45.0,0.8090987330624662,0.010204081632653,0.0835915568967498,0
19.0,0.7131677441306568,0.7346938775510203,0.8838756117068842,1
59.0,0.0535196045073354,0.3673469387755101,0.8049314058437764,0
62.0,0.5936292856713968,0.1938775510204081,0.5060372472266349,1
23.0,0.2501150851630206,0.2551020408163265,0.968727061839216,0
45.0,0.0939295078357984,0.2857142857142857,0.4184456897679789,0
45.0,0.0086263835238076,0.0,0.9857390757062616,0
61.0,0.9873606468786902,0.346938775510204,0.6690216986870096,1
61.0,0.5133398715049137,0.7040816326530611,0.6357175509269711,1
37.0,0.1073694533955127,0.5918367346938775,0.1662198709108995,0
47.0,0.9773232191821948,0.693877551020408,0.8833861871413358,1
28.0,0.6664531753497588,0.3265306122448979,0.4281906151715235,0
45.0,0.4400056041470689,0.510204081632653,0.1624921780568275,0
42.0,0.6447170906470788,0.7857142857142856,0.0126168812672706,0
56.0,0.3211776714768929,0.1122448979591836,0.560677084718468,0
50.0,0.8287132478033745,0.1938775510204081,0.5282670889716639,1
18.0,0.0227768548726057,0.5306122448979591,0.7205410568200269,0
44.0,0.6776914917038609,0.8877551020408162,0.8917303676001356,1
69.0,0.1898304745511679,0.4285714285714285,0.0795272931140842,0
30.0,0.591847967495947,0.9897959183673468,0.7327041657048856,1
58.0,0.3222884934851791,0.8979591836734693,0.1877126864090914,0
20.0,0.4384444488921802,0.5,0.8595958920079255,1
56.0,0.4617116666333086,0.2857142857142857,0.8204171544599541,1
23.0,0.5516081900606449,0.5714285714285714,0.5416835484782376,1
25.0,0.2366751396033064,0.3877551020408162,0.7114150462668126,0
44.0,0.2944779136561055,0.9591836734693876,0.3148624483846869,0
26.0,0.7190020615255289,0.5612244897959183,0.4719416332750785,0
54.0,0.7188819726597683,0.4285714285714285,0.8229948278753207,1
50.0,0.6442267277785562,0.5,0.460019090934229,0
68.0,0.4060104477313212,0.2244897959183673,0.3583830241332292,0
59.0,0.2005784280367472,0.4387755102040815,0.4950245944875913,0
61.0,0.6475992234253347,0.3775510204081632,0.8296182047182099,1
41.0,0.1433260612853511,0.846938775510204,0.3357551506056812,0
32.0,0.8429337709905329,0.2244897959183673,0.1740395817142936,0
49.0,0.0369873706542841,0.4489795918367346,0.7131892204189375,0
49.0,0.2056421752096551,0.520408163265306,0.8273433793991144,0
41.0,0.1643015831715469,0.8061224489795917,0.1007935767139584,0
58.0,0.3963533014430679,0.5,0.2402623041139626,0
69.0,0.7567900246182175,0.0714285714285714,0.1421969883359829,0
66.0,0.9911034165282308,0.8571428571428571,0.3485097400272094,0
66.0,0.7130776774813362,0.0,0.4510900135801982,0
69.0,0.7783159538058163,0.0714285714285714,0.7500628994021172,1
29.0,0.1410343654304185,0.2857142857142857,0.6522213268738251,0
56.0,0.763214778936413,0.9693877551020408,0.6219519374725133,1
19.0,0.1294858195064347,0.0408163265306122,0.3529506653021981,0
20.0,0.5529892120168926,0.8673469387755102,0.8428385055772691,1
66.0,0.0075455837319616,0.4693877551020408,0.4720611005487095,0
54.0,0.7607329423773592,0.336734693877551,0.9807253512288826,1
66.0,0.9048095590737146,0.6530612244897959,0.6351875339551412,1
34.0,0.0238476472589716,0.5510204081632653,0.1264635577701161,0
66.0,0.7598923203170346,0.9081632653061223,0.677293026468616,1
19.0,0.7591217500950703,0.4285714285714285,0.3256342762830991,0
19.0,0.7331325180633669,0.7448979591836734,0.687459579477657,1
45.0,0.1732081740487961,0.2959183673469387,0.0697455786539028,0
40.0,0.1527930668694834,0.8265306122448979,0.1751612924194996,0
54.0,0.5692412385165022,0.1632653061224489,0.8571520308701339,1
49.0,0.917589015871745,0.2551020408163265,0.2275465878610464,0
50.0,0.9914436683145528,0.0714285714285714,0.8384247326728426,1
18.0,0.2726617697095851,0.4693877551020408,0.2797299588587489,0
36.0,0.854542361347397,0.7653061224489796,0.6439418740199364,1
19.0,0.3988451454076016,0.9183673469387754,0.6952959970669788,0
61.0,0.3718651802333726,0.7244897959183673,0.5134976418119719,0
43.0,0.8087885034925846,0.8979591836734693,0.3058079440855304,0
49.0,0.6463182755238877,0.4591836734693877,0.2129871785554592,0
23.0,0.6026359506034465,0.6836734693877551,0.0332330236581333,0
49.0,0.530072253467566,0.3265306122448979,0.3044413945224692,0
21.0,0.0006604887616836,0.0,0.6542398916642602,0
28.0,0.5230770770370075,0.183673469387755,0.939857222053672,1
34.0,0.2759241838960831,0.3061224489795918,0.8726450365000223,0
55.0,0.6529832075736045,0.8061224489795917,0.7673300736822359,1
41.0,0.5515681604387247,0.1326530612244897,0.7897499498399284,1
22.0,0.860696915717631,0.5306122448979591,0.6660817108569446,1
69.0,0.4429978183856053,0.4795918367346938,0.2607090748729269,0
51.0,0.688949822868923,0.693877551020408,0.90869557749029,1
23.0,0.0373976742789664,0.9081632653061223,0.6718386996262915,0
39.0,0.4785741448672017,0.6224489795918366,0.5613631737973903,1
28.0,0.1366811440465945,0.9285714285714284,0.1111628231090829,0
65.0,0.3452554890619058,0.6632653061224489,0.447789085329391,0
33.0,0.7658567339831476,0.6428571428571428,0.4611139870050723,0
50.0,0.2207233352680983,0.7040816326530611,0.8659930941068984,0
26.0,0.3621079598903188,0.6326530612244897,0.5475477724726332,0
23.0,0.0158617376858875,0.7346938775510203,0.3810229834634427,0
33.0,0.4749814862998619,0.3265306122448979,0.9784169001770608,1
46.0,0.1921021555951404,0.4081632653061224,0.1108934990334311,0
20.0,0.531523327262174,0.8979591836734693,0.423241118990626,0
37.0,0.3739767427896644,0.4795918367346938,0.0420830718390487,0
53.0,0.3925104577387267,0.1224489795918367,0.741125810787786,0
36.0,0.6336088705642176,0.7346938775510203,0.919595237362246,1
43.0,0.6823449352520866,0.7755102040816326,0.2804924688655443,0
20.0,0.1164261553549626,0.3061224489795918,0.8597607900605843,0
36.0,0.5624562176010248,0.7551020408163265,0.2926936740876124,0
37.0,0.750555411004143,0.6836734693877551,0.91227666780443,1
49.0,0.974280967916258,0.9897959183673468,0.7552070264976738,1
24.0,0.5752757040209755,0.0306122448979591,0.8062368196132312,1
69.0,0.3919300282208835,0.183673469387755,0.0180249165297911,0
58.0,0.9795748854152072,0.7040816326530611,0.9644036088950207,1
50.0,0.1317374857394471,0.9897959183673468,0.7278706238248808,0
57.0,0.4070812401176871,0.8265306122448979,0.305247430010365,0
56.0,0.251085803494586,0.1224489795918367,0.8307655264246944,0
35.0,0.6371815143205972,0.2244897959183673,0.2819788111869665,0
57.0,0.4966475191641815,0.836734693877551,0.8741969764225805,1
18.0,0.9994295778876368,0.7551020408163265,0.1127563962097654,0
28.0,0.7350339251045774,0.0,0.704847295556902,1
45.0,0.0852330724736305,0.8877551020408162,0.5415881113183962,0
42.0,0.0801593178952424,0.5408163265306122,0.0966837290924229,0
67.0,0.0861237315613554,0.7142857142857142,0.2422853862751454,0
40.0,0.5774373036046675,0.8979591836734693,0.0124130583824018,0
48.0,0.3633488781698457,0.8571428571428571,0.469537699364187,0
47.0,0.0672797870424114,0.1428571428571428,0.3017557848559574,0
59.0,0.418849948962232,0.6530612244897959,0.5993432306145646,1
52.0,0.7049916938534516,0.7653061224489796,0.2977216184540168,0
24.0,0.7902447811380422,0.7142857142857142,0.3004073917104065,0
33.0,0.6751596181174069,0.1428571428571428,0.744420371307589,1
43.0,0.7082741228509097,0.2040816326530612,0.048211430991636,0
65.0,0.4573884674659247,0.183673469387755,0.9043883742589232,1
69.0,0.199107339431179,0.6020408163265305,0.8536728565803114,0
66.0,0.879000460340652,0.9387755102040816,0.6689061908905665,1
19.0,0.4621419850689511,0.8979591836734693,0.5941987553827695,1
18.0,0.3711546544442887,0.3265306122448979,0.8937782206020091,0
65.0,0.9427976702760044,0.4897959183673468,0.1856274517525155,0
29.0,0.0470047835398194,0.9693877551020408,0.0790891415235853,0
22.0,0.1905109781238116,0.346938775510204,0.2398977546122134,0
54.0,0.1034265356363709,0.4387755102040815,0.7958911049264719,0
49.0,0.1619298280727738,0.9081632653061223,0.0347164043506562,0
26.0,0.2765646578468066,0.1020408163265306,0.5837666600653381,0
58.0,0.7047214939054901,1.0,0.997085154135259,1
52.0,0.4613714148469867,0.7244897959183673,0.8571107971839466,1
36.0,0.1977063026639713,0.7857142857142856,0.5223032312976915,0
65.0,0.4981686447971499,0.7448979591836734,0.0637353379962472,0
33.0,0.5283209575085563,0.6632653061224489,0.8327476744904614,1
20.0,0.2487540780177331,0.4591836734693877,0.599965289677035,0
37.0,0.9674258951624202,0.0816326530612244,0.1151129244110291,0
41.0,0.215219262254068,0.0204081632653061,0.0940020811273097,0
50.0,0.7544783139523248,0.8571428571428571,0.9111314197630856,1
41.0,0.6280947901447071,0.2551020408163265,0.6703040968902708,1
69.0,0.207613634089226,0.7244897959183673,0.8306574810818237,0
28.0,0.7551588175249685,0.4795918367346938,0.8804324136755274,1
66.0,0.0170025819106138,0.6632653061224489,0.5727137836803565,0
25.0,0.419200208154034,0.7040816326530611,0.5182972275246747,1
53.0,0.9238236294858196,0.2755102040816326,0.4311332344533921,0
55.0,0.0242379360726938,0.9387755102040816,0.3174632510485317,0
57.0,0.2440005604147068,0.2551020408163265,0.435308733536688,0
37.0,0.3368392610531794,0.2448979591836734,0.7751579794780031,0
52.0,0.5804895622760843,0.1122448979591836,0.6029151213988395,1
65.0,0.9351019754618416,0.0408163265306122,0.8939993804544801,1
42.0,0.0202049516642315,0.9897959183673468,0.4441074291721296,0
52.0,0.0265896763605067,0.4795918367346938,0.6080898805400436,0
42.0,0.5966014850989733,0.3673469387755101,0.6323482237890126,1
46.0,0.2791265536497007,0.7959183673469387,0.5926718065504857,0
35.0,0.8644797149890919,0.4387755102040815,0.703793337265006,1
63.0,0.4243139923543422,0.1428571428571428,0.2378175914293313,0
35.0,0.9040389888517504,0.4285714285714285,0.5132061811862731,1
19.0,0.7284090226767809,0.4795918367346938,0.104386880699884,0
52.0,0.9361627604427276,0.8775510204081631,0.3851406143836577,0
33.0,0.891119428376999,0.7040816326530611,0.4884683053846889,0
58.0,0.1840261793727358,0.4591836734693877,0.6532997962436974,0
53.0,0.3350079058503292,0.4285714285714285,0.9521038360678844,0
50.0,0.6406440766166964,0.2040816326530612,0.6016406360311884,1
21.0,0.3822628745271501,0.2244897959183673,0.7448217567073664,0
50.0,0.4827772551688249,0.8061224489795917,0.5070982988660213,1
31.0,0.2882633148529911,0.4693877551020408,0.6351493635154152,0
38.0,0.0658987650861637,0.1428571428571428,0.0710387987029669,0
65.0,0.3796809639132958,0.2448979591836734,0.2548039713280043,0
37.0,0.2669675559914336,0.3571428571428571,0.3624446109945105,0
25.0,0.1143346076096311,0.7551020408163265,0.4732692987479083,0
24.0,0.385335148009527,0.510204081632653,0.045713183123023,0
20.0,0.2548085583331665,0.1428571428571428,0.140245849192074,0
34.0,0.6514320597241959,0.6836734693877551,0.2772640746601404,0
50.0,0.5514881011948842,0.2040816326530612,0.973140481956622,1
65.0,0.5246582471028561,0.1224489795918367,0.3318876743803191,0
29.0,0.1229109541060385,0.8673469387755102,0.4828329168938631,0
68.0,0.4077617436903309,0.183673469387755,0.1964129333340687,0
39.0,0.4874607209334908,0.336734693877551,0.6117865245687486,1
39.0,0.7862117967295799,0.7857142857142856,0.2811394314565916,0
63.0,0.997988511498509,0.6836734693877551,0.2073259596561598,0
47.0,0.7562496247222945,0.520408163265306,0.5174220478086007,1
55.0,0.5258191061385425,0.2653061224489795,0.0055033226127855,0
55.0,0.8197466124932451,0.2857142857142857,0.0076651536551332,0
62.0,0.263585052939175,0.2755102040816326,0.2194223201556983,0
68.0,0.8538518503692734,0.346938775510204,0.0367709190909718,0
25.0,0.8124412064928046,0.0714285714285714,0.1081941678176678,0
44.0,0.7653063266817445,0.1530612244897959,0.339413841085864,0
44.0,0.5508676420551208,0.3571428571428571,0.8039118533208816,1
51.0,0.3064067409883314,0.2959183673469387,0.572990535550588,0
38.0,0.762143986550047,0.173469387755102,0.5135106362476795,1
47.0,0.6321678041750896,0.010204081632653,0.2939663847814355,0
50.0,0.7404979684966876,0.4897959183673468,0.933295203028842,1
45.0,0.5635470247983508,0.7755102040816326,0.397665170382278,0
64.0,0.3144326801833357,0.0306122448979591,0.0872262873429896,0
50.0,0.8523307247363048,0.9081632653061223,0.6180834484689554,1
22.0,0.6882693192962792,0.8979591836734693,0.114016496236323,0
65.0,0.7225146608490283,0.9489795918367346,0.3457869401718845,0
36.0,0.3995556711966855,0.7551020408163265,0.5082460881515926,0
21.0,0.2411784720693313,0.0612244897959183,0.8756681096888661,0
52.0,0.855983427736525,0.9591836734693876,0.4943576176456652,0
66.0,0.7910954106038468,0.7448979591836734,0.7034177051129139,1
34.0,0.6491703860857034,0.3877551020408162,0.9944601085433225,1
61.0,0.7350039028881372,0.1224489795918367,0.1316966446056556,0
45.0,0.3487680883854052,0.3061224489795918,0.2751778206042398,0
47.0,0.8713147729319697,0.7142857142857142,0.3952221392375297,0
46.0,0.3178452054520345,0.6326530612244897,0.4225196686351214,0
63.0,0.750345255489062,0.5612244897959183,0.4116945510307294,0
23.0,0.6051978464063407,0.4183673469387755,0.9091122427233634,1
52.0,0.8446050077057021,0.6122448979591836,0.7152112093941052,1
58.0,0.1212397173908692,0.4183673469387755,0.6089068754923805,0
54.0,0.5475151612193023,0.5612244897959183,0.309876756256973,0
41.0,0.8692932770249986,0.3571428571428571,0.8251519040269623,1
46.0,0.6634709685167024,0.846938775510204,0.9566408451094112,1
66.0,0.1727978704241138,0.6836734693877551,0.8225554815886559,0
63.0,0.4703180353461561,0.0612244897959183,0.0015560599117592,0
48.0,0.0609450993735364,0.5408163265306122,0.6374505317503114,0
52.0,0.0436823249204411,0.0,0.0512089647212924,0
50.0,0.1598382803274423,0.4387755102040815,0.2580249709606181,0
69.0,0.0213958329163581,0.4489795918367346,0.0596122677598713,0
38.0,0.6048475872145388,0.4693877551020408,0.6047902638013755,1
49.0,0.5337349638732662,0.1224489795918367,0.687722734206098,1
40.0,0.2003382503052258,0.2142857142857142,0.11466682304967,0
50.0,0.3618677821587975,0.2040816326530612,0.3844670488877468,0
20.0,0.4184496527430299,0.8673469387755102,0.4569853542043895,0
35.0,0.1380921882192823,0.9285714285714284,0.3696565410916512,0
42.0,0.5043732361947841,0.0816326530612244,0.1212150825806265,0
59.0,0.3138222284490523,0.2551020408163265,0.4196344789722425,0
48.0,0.0865140203750775,0.0816326530612244,0.752418530307652,0
20.0,0.4285171026559654,0.1428571428571428,0.0711143728671812,0
57.0,0.2319316294057602,0.0918367346938775,0.0803020117803901,0
63.0,0.8796009046694555,0.8877551020408162,0.3553510049898799,0
41.0,0.8551728278926405,0.4183673469387755,0.9432838175016528,1
67.0,0.153093289033885,0.7244897959183673,0.6696754345033414,0
49.0,0.9972679783039448,0.2346938775510204,0.6797895756315343,1
64.0,0.9492424394051596,0.8061224489795917,0.3625116201387192,0
39.0,0.7691491703860858,0.4897959183673468,0.5946387086203846,1
40.0,0.1454676460580829,0.2551020408163265,0.0101364175215861,0
19.0,0.3353681724476113,0.9183673469387754,0.6371446990330768,0
44.0,0.7875527890639074,0.3673469387755101,0.9147976489603894,1
59.0,0.0121990272801873,0.6836734693877551,0.6135829112468385,0
19.0,0.6318375597942477,0.5,0.875143305130509,1
43.0,0.6250225166623301,0.2346938775510204,0.7251681900374503,1
34.0,0.0702820086864279,0.183673469387755,0.120747720751385,0
57.0,0.1772411584572583,0.6020408163265305,0.903945950104406,0
50.0,0.2993715349358525,0.3877551020408162,0.0665429452702369,0
26.0,0.4562176010247584,0.7448979591836734,0.5348458873287939,1
60.0,0.4826071292756639,0.8979591836734693,0.1423623976299171,0
65.0,0.1901707263374897,0.173469387755102,0.0117144702992412,0
56.0,0.6763204771530933,0.183673469387755,0.4227260937407699,0
46.0,0.9009967375858134,0.3571428571428571,0.2955208560594399,0
59.0,0.8614674859395952,0.7448979591836734,0.4867989525519785,0
43.0,0.3756679943157937,0.9795918367346936,0.5781503655094186,0
52.0,0.5189840481956648,0.5510204081632653,0.043800326700525,0
67.0,0.2849008266116927,0.693877551020408,0.1231966748331413,0
42.0,0.3592058123011028,0.4693877551020408,0.5595619417951196,0
41.0,0.2781658427236154,0.4897959183673468,0.3437277237526992,0
30.0,0.0251486099713788,1.0,0.7303772907069257,0
