Age,Income,Num_Transactions,Target
37.0,30789.0,0.5918367346938775,0
47.0,117720.0,0.693877551020408,1
28.0,86656.0,0.32653061224489793,0
45.0,64028.0,0.510204081632653,0
42.0,84484.0,0.7857142857142856,0
56.0,52154.0,0.11224489795918367,0
50.0,102870.0,0.19387755102040813,1
18.0,22336.0,0.5306122448979591,0
44.0,87779.0,0.8877551020408162,1
69.0,39029.0,0.42857142857142855,0
30.0,79201.0,0.9897959183673468,1
58.0,52265.0,0.8979591836734693,0
20.0,63872.0,0.5,1
56.0,66197.0,0.2857142857142857,1
23.0,75180.0,0.5714285714285714,1
25.0,43710.0,0.38775510204081626,0
44.0,49486.0,0.9591836734693877,0
26.0,91907.0,0.5612244897959183,0
54.0,91895.0,0.42857142857142855,1
50.0,84435.0,0.5,0
68.0,60631.0,0.22448979591836732,0
59.0,40103.0,0.43877551020408156,0
61.0,84772.0,0.37755102040816324,1
41.0,34382.0,0.846938775510204,0
32.0,104291.0,0.22448979591836732,0
49.0,23756.0,0.44897959183673464,0
49.0,40609.0,0.520408163265306,0
41.0,36478.0,0.8061224489795917,0
58.0,59666.0,0.5,0
69.0,95683.0,0.07142857142857142,0
66.0,119097.0,0.8571428571428571,0
66.0,91315.0,0.0,0
69.0,97834.0,0.07142857142857142,1
29.0,34153.0,0.2857142857142857,0
56.0,96325.0,0.9693877551020408,1
19.0,32999.0,0.04081632653061224,0
20.0,75318.0,0.8673469387755102,1
66.0,20814.0,0.4693877551020408,0
54.0,96077.0,0.336734693877551,1
66.0,110474.0,0.6530612244897959,1
34.0,22443.0,0.5510204081632653,0
66.0,95993.0,0.9081632653061223,1
19.0,95916.0,0.42857142857142855,0
19.0,93319.0,0.7448979591836734,1
45.0,37368.0,0.2959183673469387,0
40.0,35328.0,0.8265306122448979,0
54.0,76942.0,0.16326530612244897,1
49.0,111751.0,0.2551020408163265,0
50.0,119131.0,0.07142857142857142,1
18.0,47306.0,0.4693877551020408,0
36.0,105451.0,0.7653061224489796,1
19.0,59915.0,0.9183673469387754,0
61.0,57219.0,0.7244897959183673,0
43.0,100879.0,0.8979591836734693,0
49.0,84644.0,0.4591836734693877,0
23.0,80279.0,0.6836734693877551,0
49.0,73028.0,0.32653061224489793,0
21.0,20126.0,0.0,0
28.0,72329.0,0.18367346938775508,1
34.0,47632.0,0.3061224489795918,0
55.0,85310.0,0.8061224489795917,1
41.0,75176.0,0.13265306122448978,1
22.0,106066.0,0.5306122448979591,1
69.0,64327.0,0.47959183673469385,0
51.0,88904.0,0.693877551020408,1
23.0,23797.0,0.9081632653061223,0
39.0,67882.0,0.6224489795918366,1
28.0,33718.0,0.9285714285714285,0
65.0,54560.0,0.6632653061224489,0
33.0,96589.0,0.6428571428571428,0
50.0,42116.0,0.7040816326530611,0
26.0,56244.0,0.6326530612244897,0
23.0,21645.0,0.7346938775510203,0
33.0,67523.0,0.32653061224489793,1
46.0,39256.0,0.4081632653061224,0
20.0,73173.0,0.8979591836734693,0
37.0,57430.0,0.47959183673469385,0
53.0,59282.0,0.12244897959183672,0
36.0,83374.0,0.7346938775510203,1
43.0,88244.0,0.7755102040816326,0
20.0,31694.0,0.3061224489795918,0
36.0,76264.0,0.7551020408163265,0
37.0,95060.0,0.6836734693877551,1
49.0,117416.0,0.9897959183673468,1
24.0,77545.0,0.030612244897959183,1
69.0,59224.0,0.18367346938775508,0
58.0,117945.0,0.7040816326530611,1
50.0,33224.0,0.9897959183673468,0
57.0,60738.0,0.8265306122448979,0
56.0,45150.0,0.12244897959183672,0
35.0,83731.0,0.22448979591836732,0
57.0,69688.0,0.836734693877551,1
18.0,119929.0,0.7551020408163265,0
28.0,93509.0,0.0,1
45.0,28577.0,0.8877551020408162,0
42.0,28070.0,0.5408163265306122,0
67.0,28666.0,0.7142857142857142,0
40.0,77761.0,0.8979591836734693,0
48.0,56368.0,0.8571428571428571,0
47.0,26783.0,0.14285714285714282,0
59.0,61914.0,0.6530612244897959,1
52.0,90507.0,0.7653061224489796,0
24.0,99026.0,0.7142857142857142,0
33.0,87526.0,0.14285714285714282,1
43.0,90835.0,0.2040816326530612,0
65.0,65765.0,0.18367346938775508,1
69.0,39956.0,0.6020408163265305,0
66.0,107895.0,0.9387755102040816,1
19.0,66240.0,0.8979591836734693,1
18.0,57148.0,0.32653061224489793,0
65.0,114270.0,0.48979591836734687,0
29.0,24757.0,0.9693877551020408,0
22.0,39097.0,0.346938775510204,0
54.0,30395.0,0.43877551020408156,0
49.0,36241.0,0.9081632653061223,0
26.0,47696.0,0.1020408163265306,0
58.0,90480.0,0.9999999999999999,1
52.0,66163.0,0.7244897959183673,1
36.0,39816.0,0.7857142857142856,0
65.0,69840.0,0.7448979591836734,0
33.0,72853.0,0.6632653061224489,1
20.0,44917.0,0.4591836734693877,0
37.0,116731.0,0.08163265306122448,0
41.0,41566.0,0.020408163265306124,0
50.0,95452.0,0.8571428571428571,1
41.0,82823.0,0.2551020408163265,1
69.0,40806.0,0.7244897959183673,0
28.0,95520.0,0.47959183673469385,1
66.0,21759.0,0.6632653061224489,0
25.0,61949.0,0.7040816326530611,1
53.0,112374.0,0.2755102040816326,0
55.0,22482.0,0.9387755102040816,0
57.0,44442.0,0.2551020408163265,0
37.0,53719.0,0.24489795918367346,0
52.0,78066.0,0.11224489795918367,1
65.0,113501.0,0.04081632653061224,1
42.0,22079.0,0.9897959183673468,0
52.0,22717.0,0.47959183673469385,0
42.0,79676.0,0.36734693877551017,1
46.0,47952.0,0.7959183673469387,0
35.0,106444.0,0.43877551020408156,1
63.0,62460.0,0.14285714285714282,0
35.0,110397.0,0.42857142857142855,1
19.0,92847.0,0.47959183673469385,0
52.0,113607.0,0.8775510204081631,0
33.0,109106.0,0.7040816326530611,0
58.0,38449.0,0.4591836734693877,0
53.0,53536.0,0.42857142857142855,0
50.0,84077.0,0.2040816326530612,1
21.0,58258.0,0.22448979591836732,0
50.0,68302.0,0.8061224489795917,1
31.0,48865.0,0.4693877551020408,0
38.0,26645.0,0.14285714285714282,0
65.0,58000.0,0.24489795918367346,0
37.0,46737.0,0.3571428571428571,0
25.0,31485.0,0.7551020408163265,0
24.0,58565.0,0.510204081632653,0
20.0,45522.0,0.14285714285714282,0
34.0,85155.0,0.6836734693877551,0
50.0,75168.0,0.2040816326530612,1
65.0,72487.0,0.12244897959183672,0
29.0,32342.0,0.8673469387755102,0
68.0,60806.0,0.18367346938775508,0
39.0,68770.0,0.336734693877551,1
39.0,98623.0,0.7857142857142856,0
63.0,119785.0,0.6836734693877551,0
47.0,95629.0,0.520408163265306,1
55.0,72603.0,0.26530612244897955,0
55.0,101974.0,0.2857142857142857,0
62.0,46399.0,0.2755102040816326,0
68.0,105382.0,0.346938775510204,0
25.0,101244.0,0.07142857142857142,0
44.0,96534.0,0.1530612244897959,0
44.0,75106.0,0.3571428571428571,1
51.0,50678.0,0.2959183673469387,0
38.0,96218.0,0.173469387755102,1
47.0,83230.0,0.01020408163265306,0
50.0,94055.0,0.48979591836734687,1
45.0,76373.0,0.7755102040816326,0
64.0,51480.0,0.030612244897959183,0
50.0,105230.0,0.9081632653061223,1
22.0,88836.0,0.8979591836734693,0
65.0,92258.0,0.9489795918367346,0
36.0,59986.0,0.7551020408163265,0
21.0,44160.0,0.061224489795918366,0
52.0,105595.0,0.9591836734693877,0
66.0,99111.0,0.7448979591836734,1
34.0,84929.0,0.38775510204081626,1
61.0,93506.0,0.12244897959183672,0
45.0,54911.0,0.3061224489795918,0
47.0,107127.0,0.7142857142857142,0
46.0,51821.0,0.6326530612244897,0
63.0,95039.0,0.5612244897959183,0
23.0,80535.0,0.4183673469387755,1
52.0,104458.0,0.6122448979591836,1
58.0,32175.0,0.4183673469387755,0
54.0,74771.0,0.5612244897959183,0
41.0,106925.0,0.3571428571428571,1
46.0,86358.0,0.846938775510204,1
66.0,37327.0,0.6836734693877551,0
63.0,67057.0,0.061224489795918366,0
48.0,26150.0,0.5408163265306122,0
52.0,24425.0,0.0,0
50.0,36032.0,0.43877551020408156,0
69.0,22198.0,0.44897959183673464,0
38.0,80500.0,0.4693877551020408,1
49.0,73394.0,0.12244897959183672,1
40.0,40079.0,0.21428571428571425,0
50.0,56220.0,0.2040816326530612,0
20.0,61874.0,0.8673469387755102,0
35.0,33859.0,0.9285714285714285,0
42.0,70460.0,0.08163265306122448,0
59.0,51419.0,0.2551020408163265,0
48.0,28705.0,0.08163265306122448,0
20.0,62880.0,0.14285714285714282,0
57.0,43236.0,0.09183673469387754,0
63.0,107955.0,0.8877551020408162,0
41.0,105514.0,0.4183673469387755,1
67.0,35358.0,0.7244897959183673,0
49.0,119713.0,0.2346938775510204,1
64.0,114914.0,0.8061224489795917,0
39.0,96918.0,0.48979591836734687,1
40.0,34596.0,0.2551020408163265,0
19.0,53572.0,0.9183673469387754,0
44.0,98757.0,0.36734693877551017,1
59.0,21279.0,0.6836734693877551,0
19.0,83197.0,0.5,1
43.0,82516.0,0.2346938775510204,1
34.0,27083.0,0.18367346938775508,0
57.0,37771.0,0.6020408163265305,0
50.0,49975.0,0.38775510204081626,0
26.0,65648.0,0.7448979591836734,1
60.0,68285.0,0.8979591836734693,0
65.0,39063.0,0.173469387755102,0
56.0,87642.0,0.18367346938775508,0
46.0,110093.0,0.3571428571428571,0
59.0,106143.0,0.7448979591836734,0
43.0,57599.0,0.9795918367346937,0
52.0,71920.0,0.5510204081632653,0
67.0,48529.0,0.693877551020408,0
42.0,55954.0,0.4693877551020408,0
41.0,47856.0,0.48979591836734687,0
30.0,22573.0,0.9999999999999999,0
24.0,98344.0,0.9897959183673468,1
53.0,55367.0,0.32653061224489793,0
62.0,119608.0,0.2040816326530612,1
37.0,80774.0,0.8163265306122448,0
18.0,43752.0,0.21428571428571425,0
25.0,75029.0,0.47959183673469385,0
63.0,37685.0,0.36734693877551017,0
33.0,71693.0,0.14285714285714282,1
31.0,75961.0,0.346938775510204,0
29.0,96908.0,0.9285714285714285,1
68.0,94532.0,0.7142857142857142,1
40.0,101994.0,0.31632653061224486,1
32.0,76133.0,0.1020408163265306,1
45.0,117425.0,0.09183673469387754,0
51.0,81268.0,0.7346938775510203,0
19.0,112201.0,0.7857142857142856,1
49.0,58243.0,0.7755102040816326,0
40.0,77384.0,0.5714285714285714,1
39.0,51653.0,0.24489795918367346,0
68.0,46657.0,0.01020408163265306,0
42.0,59952.0,0.6428571428571428,0
39.0,42180.0,0.346938775510204,0
39.0,117432.0,0.061224489795918366,0
66.0,98411.0,0.8571428571428571,0
69.0,21622.0,0.173469387755102,0
59.0,68756.0,0.673469387755102,0
23.0,60809.0,0.4183673469387755,0
32.0,36725.0,0.38775510204081626,0
60.0,81396.0,0.4081632653061224,1
54.0,71226.0,0.7551020408163265,1
50.0,101182.0,0.2346938775510204,0
25.0,102565.0,0.6020408163265305,0
61.0,49402.0,0.4591836734693877,0
61.0,24263.0,0.18367346938775508,0
22.0,116523.0,0.6836734693877551,1
56.0,66828.0,0.9081632653061223,1
21.0,67924.0,0.4183673469387755,0
23.0,94182.0,0.31632653061224486,0
62.0,113065.0,0.38775510204081626,1
49.0,79052.0,0.3571428571428571,0
69.0,31664.0,0.9795918367346937,0
47.0,55737.0,0.3571428571428571,0
64.0,109563.0,0.020408163265306124,0
52.0,49373.0,0.7346938775510203,0
57.0,56397.0,0.07142857142857142,0
69.0,106145.0,0.9795918367346937,1
33.0,58709.0,0.7040816326530611,0
30.0,81120.0,0.4081632653061224,0
67.0,39250.0,0.6836734693877551,0
59.0,41172.0,0.12244897959183672,0
47.0,31555.0,0.48979591836734687,0
36.0,107410.0,0.6020408163265305,0
34.0,98617.0,0.01020408163265306,1
36.0,73276.0,0.6020408163265305,0
45.0,77492.0,0.04081632653061224,0
43.0,73002.0,0.43877551020408156,1
54.0,109599.0,0.26530612244897955,0
43.0,92355.0,0.31632653061224486,1
40.0,111248.0,0.2040816326530612,0
26.0,44762.0,0.07142857142857142,0
29.0,31046.0,0.7244897959183673,0
18.0,116999.0,0.5,1
18.0,48769.0,0.673469387755102,0
64.0,73302.0,0.43877551020408156,0
51.0,43150.0,0.5816326530612245,0
49.0,88247.0,0.020408163265306124,0
65.0,24853.0,0.8673469387755102,0
42.0,114613.0,0.7040816326530611,0
57.0,109399.0,0.01020408163265306,1
62.0,41792.0,0.8775510204081631,0
18.0,79129.0,0.43877551020408156,1
33.0,94478.0,0.01020408163265306,1
56.0,87298.0,0.8163265306122448,1
22.0,51987.0,0.346938775510204,0
39.0,35850.0,0.9897959183673468,0
46.0,32112.0,0.8775510204081631,0
20.0,44058.0,0.2959183673469387,0
29.0,65420.0,0.07142857142857142,0
43.0,58890.0,0.21428571428571425,0
33.0,86017.0,0.43877551020408156,0
68.0,67304.0,0.5816326530612245,0
54.0,52921.0,0.3571428571428571,0
39.0,21524.0,0.693877551020408,0
46.0,35048.0,0.7755102040816326,0
31.0,55111.0,0.9387755102040816,0
45.0,57904.0,0.3061224489795918,0
22.0,74912.0,0.4693877551020408,0
64.0,54008.0,0.5510204081632653,0
66.0,20060.0,0.8061224489795917,0
47.0,94666.0,0.6224489795918366,0
63.0,103559.0,0.2959183673469387,1
69.0,75337.0,0.5510204081632653,1
22.0,33350.0,0.1530612244897959,0
29.0,44354.0,0.11224489795918367,0
33.0,65186.0,0.16326530612244897,1
43.0,48145.0,0.1530612244897959,0
43.0,54020.0,0.11224489795918367,0
65.0,106123.0,0.07142857142857142,0
38.0,95186.0,0.846938775510204,0
56.0,105469.0,0.020408163265306124,1
53.0,40581.0,0.1530612244897959,0
50.0,108929.0,0.2959183673469387,1
47.0,43051.0,0.22448979591836732,0
54.0,71474.0,0.9285714285714285,1
40.0,111748.0,0.04081632653061224,1
27.0,89626.0,0.846938775510204,1
22.0,26960.0,0.6530612244897959,0
53.0,55772.0,0.2959183673469387,0
51.0,41520.0,0.2040816326530612,0
69.0,69481.0,0.846938775510204,1
48.0,56408.0,0.7040816326530611,0
27.0,114006.0,0.21428571428571425,1
36.0,77134.0,0.8265306122448979,1
49.0,40491.0,0.7244897959183673,0
18.0,21341.0,0.31632653061224486,0
22.0,64623.0,0.32653061224489793,1
62.0,110327.0,0.1530612244897959,0
21.0,20338.0,0.7653061224489796,0
33.0,91431.0,0.37755102040816324,1
41.0,32254.0,0.9897959183673468,0
33.0,71860.0,0.13265306122448978,0
19.0,31344.0,0.3571428571428571,0
66.0,21750.0,0.9795918367346937,0
45.0,74756.0,0.22448979591836732,0
49.0,87957.0,0.6632653061224489,1
44.0,78053.0,0.8571428571428571,0
37.0,90855.0,0.01020408163265306,1
41.0,35896.0,0.9183673469387754,0
29.0,75761.0,0.7346938775510203,1
67.0,82552.0,0.6530612244897959,0
52.0,97454.0,0.7551020408163265,1
50.0,110600.0,0.673469387755102,1
50.0,47935.0,0.520408163265306,0
68.0,57641.0,0.6224489795918366,0
60.0,49711.0,0.22448979591836732,0
54.0,90342.0,0.2551020408163265,0
29.0,32182.0,0.6836734693877551,0
20.0,107833.0,0.8265306122448979,0
18.0,76276.0,0.5510204081632653,1
50.0,39541.0,0.05102040816326531,0
57.0,114457.0,0.346938775510204,0
27.0,102310.0,0.21428571428571425,1
60.0,64813.0,0.42857142857142855,0
61.0,57198.0,0.14285714285714282,0
46.0,28820.0,0.8673469387755102,0
30.0,44070.0,0.6020408163265305,0
29.0,89768.0,0.11224489795918367,0
48.0,31122.0,0.48979591836734687,0
63.0,100559.0,0.4183673469387755,1
19.0,93543.0,0.37755102040816324,1
68.0,103441.0,0.8265306122448979,1
67.0,61786.0,0.44897959183673464,0
52.0,114934.0,0.346938775510204,0
40.0,119804.0,0.2959183673469387,0
34.0,26737.0,0.8877551020408162,0
43.0,56062.0,0.2959183673469387,0
25.0,74237.0,0.7857142857142856,0
46.0,71571.0,0.05102040816326531,1
43.0,45510.0,0.673469387755102,0
27.0,39426.0,0.8061224489795917,0
43.0,57265.0,0.061224489795918366,0
51.0,37850.0,0.520408163265306,0
68.0,86150.0,0.13265306122448978,0
58.0,107312.0,0.7346938775510203,0
24.0,109613.0,0.14285714285714282,1
21.0,94910.0,0.2040816326530612,1
67.0,72375.0,0.346938775510204,1
62.0,55435.0,0.6632653061224489,0
28.0,116443.0,0.9183673469387754,1
46.0,77132.0,0.01020408163265306,1
53.0,98945.0,0.346938775510204,1
42.0,102050.0,0.8265306122448979,1
38.0,115402.0,0.7857142857142856,1
53.0,22983.0,0.19387755102040813,0
27.0,117241.0,0.8265306122448979,0
54.0,40662.0,0.09183673469387754,0
26.0,43510.0,0.24489795918367346,0
41.0,98187.0,0.6632653061224489,0
52.0,60998.0,0.24489795918367346,0
66.0,76846.0,0.5408163265306122,0
52.0,114071.0,0.32653061224489793,0
65.0,26640.0,0.3571428571428571,0
53.0,64547.0,0.9591836734693877,1
35.0,74620.0,0.13265306122448978,1
66.0,35317.0,0.6530612244897959,0
56.0,27564.0,0.8061224489795917,0
49.0,47345.0,0.5408163265306122,0
41.0,114223.0,0.520408163265306,0
40.0,99273.0,0.020408163265306124,0
49.0,94859.0,0.9999999999999999,1
54.0,100765.0,0.4081632653061224,1
29.0,94038.0,0.05102040816326531,1
66.0,72393.0,0.24489795918367346,0
30.0,86081.0,0.12244897959183672,0
40.0,49430.0,0.9897959183673468,0
42.0,95532.0,0.07142857142857142,0
52.0,47788.0,0.2040816326530612,0
58.0,115505.0,0.9897959183673468,0
47.0,68543.0,0.6836734693877551,1
34.0,33919.0,0.24489795918367346,0
66.0,89346.0,0.7959183673469387,0
37.0,116122.0,0.6836734693877551,1
65.0,59974.0,0.44897959183673464,0
42.0,36371.0,0.6020408163265305,0
39.0,65084.0,0.11224489795918367,0
30.0,49629.0,0.31632653061224486,0
36.0,71184.0,0.9693877551020408,1
66.0,81916.0,0.9285714285714285,1
53.0,93972.0,0.12244897959183672,0
29.0,82187.0,0.3061224489795918,1
58.0,32984.0,0.7857142857142856,0
36.0,53039.0,0.19387755102040813,0
29.0,105431.0,0.173469387755102,1
26.0,103691.0,0.9387755102040816,0
24.0,78606.0,0.6020408163265305,1
45.0,30616.0,0.6326530612244897,0
31.0,70072.0,0.05102040816326531,0
48.0,44574.0,0.31632653061224486,0
69.0,23430.0,0.9387755102040816,0
36.0,32676.0,0.42857142857142855,0
64.0,30816.0,0.01020408163265306,0
33.0,52733.0,0.6020408163265305,0
22.0,105680.0,0.22448979591836732,1
52.0,22050.0,0.836734693877551,0
29.0,53933.0,0.3061224489795918,0
42.0,44951.0,0.04081632653061224,0
69.0,52413.0,0.836734693877551,0
38.0,54801.0,0.336734693877551,0
53.0,75619.0,0.09183673469387754,0
40.0,52913.0,0.8979591836734693,0
33.0,60600.0,0.01020408163265306,1
56.0,77775.0,0.1020408163265306,0
62.0,110816.0,0.5,1
59.0,110093.0,0.3061224489795918,0
56.0,55400.0,0.5612244897959183,0
31.0,24494.0,0.7959183673469387,0
48.0,100688.0,0.7346938775510203,0
22.0,109431.0,0.8775510204081631,0
52.0,94691.0,0.836734693877551,1
40.0,117419.0,0.08163265306122448,0
46.0,63001.0,0.9999999999999999,1
60.0,87364.0,0.2040816326530612,0
28.0,65028.0,0.7346938775510203,0
35.0,117659.0,0.2755102040816326,1
64.0,57573.0,0.6224489795918366,0
29.0,20806.0,0.061224489795918366,0
26.0,76638.0,0.8061224489795917,0
27.0,49757.0,0.1530612244897959,0
61.0,54636.0,0.9795918367346937,0
34.0,100097.0,0.030612244897959183,0
55.0,68280.0,0.030612244897959183,1
24.0,44262.0,0.39795918367346933,0
63.0,100435.0,0.16326530612244897,0
30.0,82211.0,0.520408163265306,1
57.0,74842.0,0.9387755102040816,0
59.0,76979.0,0.520408163265306,1
26.0,101470.0,0.3571428571428571,0
67.0,58197.0,0.37755102040816324,0
44.0,61844.0,0.5,0
19.0,84754.0,0.6326530612244897,0
22.0,54157.0,0.6326530612244897,0
46.0,97129.0,0.6224489795918366,1
54.0,60042.0,0.9999999999999999,0
55.0,81665.0,0.061224489795918366,0
36.0,102856.0,0.26530612244897955,1
25.0,47376.0,0.9285714285714285,0
65.0,75554.0,0.8673469387755102,1
62.0,34199.0,0.13265306122448978,0
18.0,101412.0,0.7142857142857142,1
39.0,70948.0,0.8673469387755102,1
69.0,93781.0,0.04081632653061224,0
34.0,92750.0,0.5510204081632653,0
24.0,86262.0,0.01020408163265306,1
42.0,66600.0,0.6224489795918366,1
62.0,96898.0,0.9183673469387754,0
21.0,82483.0,0.2040816326530612,0
